number,value,datetime_start,datetime_complete,duration,params_D,params_EXOG_ON,params_P,params_Q,params_d,params_enforce_invertibility,params_enforce_stationarity,params_m,params_p,params_q,params_trend,state
818,0.04040276276171314,2025-09-08 16:58:17.947681,2025-09-08 16:58:18.113679,0 days 00:00:00.165998,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
819,0.20261412835044912,2025-09-08 16:58:18.129681,2025-09-08 16:58:18.320679,0 days 00:00:00.190998,0,1,0,0,0,True,True,7,3,2,n,PRUNED
820,0.20542377444843943,2025-09-08 16:58:18.308680,2025-09-08 16:58:18.483680,0 days 00:00:00.175000,0,1,0,0,0,True,True,7,3,1,n,PRUNED
821,0.041040701042565,2025-09-08 16:58:18.357680,2025-09-08 16:58:18.509680,0 days 00:00:00.152000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
822,0.04128191276632094,2025-09-08 16:58:18.465681,2025-09-08 16:58:18.654681,0 days 00:00:00.189000,0,0,0,0,0,True,True,7,2,3,n,PRUNED
823,0.041040701042565,2025-09-08 16:58:18.480680,2025-09-08 16:58:18.674681,0 days 00:00:00.194001,0,0,0,0,0,True,True,7,2,2,n,PRUNED
824,0.04128191276632094,2025-09-08 16:58:18.533680,2025-09-08 16:58:18.662681,0 days 00:00:00.129001,0,0,0,0,0,True,True,7,2,3,n,PRUNED
825,0.0404835281535303,2025-09-08 16:58:18.550681,2025-09-08 16:58:18.733683,0 days 00:00:00.183002,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
826,0.04128191276632094,2025-09-08 16:58:18.565682,2025-09-08 16:58:18.752680,0 days 00:00:00.186998,0,0,0,0,0,True,True,7,2,3,n,PRUNED
827,0.40012661812406364,2025-09-08 16:58:18.593680,2025-09-08 16:58:19.416680,0 days 00:00:00.823000,0,1,0,0,0,True,True,7,1,4,n,PRUNED
828,0.0404835281535303,2025-09-08 16:58:18.609684,2025-09-08 16:58:18.839685,0 days 00:00:00.230001,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
829,0.04040276276171314,2025-09-08 16:58:18.671681,2025-09-08 16:58:19.126683,0 days 00:00:00.455002,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
830,0.0404356023082376,2025-09-08 16:58:18.678681,2025-09-08 16:58:20.738680,0 days 00:00:02.059999,0,0,0,0,0,True,True,7,5,5,c,COMPLETE
831,0.04316643900331089,2025-09-08 16:58:18.694681,2025-09-08 16:58:19.375681,0 days 00:00:00.681000,0,0,0,0,0,True,True,7,2,1,c,PRUNED
832,0.0405477417270787,2025-09-08 16:58:18.707682,2025-09-08 16:58:19.246681,0 days 00:00:00.538999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
833,0.0405477417270787,2025-09-08 16:58:18.757682,2025-09-08 16:58:19.265681,0 days 00:00:00.507999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
834,0.0405477417270787,2025-09-08 16:58:18.875680,2025-09-08 16:58:19.402680,0 days 00:00:00.527000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
835,1.9963555318545776,2025-09-08 16:58:19.036679,2025-09-08 16:58:19.443681,0 days 00:00:00.407002,0,0,0,0,1,True,True,7,2,2,n,PRUNED
836,0.0405477417270787,2025-09-08 16:58:19.055679,2025-09-08 16:58:19.426680,0 days 00:00:00.371001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
837,1.9963555318545776,2025-09-08 16:58:19.139681,2025-09-08 16:58:19.491683,0 days 00:00:00.352002,0,0,0,0,1,True,True,7,2,2,n,PRUNED
838,0.0405477417270787,2025-09-08 16:58:19.201680,2025-09-08 16:58:19.471679,0 days 00:00:00.269999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
839,1.9936085257097746,2025-09-08 16:58:19.242681,2025-09-08 16:58:19.493681,0 days 00:00:00.251000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
840,0.04316643900331089,2025-09-08 16:58:19.342680,2025-09-08 16:58:19.610680,0 days 00:00:00.268000,0,0,0,0,0,True,True,7,2,1,c,PRUNED
841,1.9990917670237023,2025-09-08 16:58:19.388680,2025-09-08 16:58:19.618680,0 days 00:00:00.230000,0,0,0,0,1,True,True,7,4,1,n,PRUNED
842,0.40012661812406364,2025-09-08 16:58:19.409680,2025-09-08 16:58:19.644680,0 days 00:00:00.235000,0,1,0,0,0,True,True,7,1,4,n,PRUNED
843,0.041040701042565,2025-09-08 16:58:19.496682,2025-09-08 16:58:19.768681,0 days 00:00:00.271999,0,0,0,0,0,True,True,7,2,2,n,PRUNED
844,0.04105584024234711,2025-09-08 16:58:19.514680,2025-09-08 16:58:19.744680,0 days 00:00:00.230000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
845,0.04105584024234711,2025-09-08 16:58:19.526680,2025-09-08 16:58:19.746681,0 days 00:00:00.220001,0,0,0,0,0,True,True,7,2,1,n,PRUNED
846,0.04105584024234711,2025-09-08 16:58:19.689681,2025-09-08 16:58:19.930682,0 days 00:00:00.241001,0,0,0,0,0,True,True,7,2,1,n,PRUNED
847,0.04040276276171314,2025-09-08 16:58:19.850680,2025-09-08 16:58:20.076681,0 days 00:00:00.226001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
848,0.04040276276171314,2025-09-08 16:58:19.869680,2025-09-08 16:58:20.075680,0 days 00:00:00.206000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
849,0.04040276276171314,2025-09-08 16:58:20.313680,2025-09-08 16:58:20.497681,0 days 00:00:00.184001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
850,0.04040276276171314,2025-09-08 16:58:20.460680,2025-09-08 16:58:20.625681,0 days 00:00:00.165001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
851,0.04040276276171314,2025-09-08 16:58:20.571679,2025-09-08 16:58:20.723681,0 days 00:00:00.152002,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
852,0.04040276276171314,2025-09-08 16:58:20.654680,2025-09-08 16:58:20.805681,0 days 00:00:00.151001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
853,0.04040276276171314,2025-09-08 16:58:20.666681,2025-09-08 16:58:20.782681,0 days 00:00:00.116000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
854,0.054588620589147735,2025-09-08 16:58:20.726680,2025-09-08 16:58:20.831679,0 days 00:00:00.104999,0,0,0,0,0,True,True,7,4,2,c,PRUNED
855,0.041240674139601294,2025-09-08 16:58:20.741680,2025-09-08 16:58:20.847679,0 days 00:00:00.105999,0,0,0,0,0,True,True,7,4,1,n,PRUNED
856,0.041240674139601294,2025-09-08 16:58:20.763680,2025-09-08 16:58:20.878680,0 days 00:00:00.115000,0,0,0,0,0,True,True,7,4,1,n,PRUNED
857,0.041240674139601294,2025-09-08 16:58:20.792680,2025-09-08 16:58:20.911679,0 days 00:00:00.118999,0,0,0,0,0,True,True,7,4,1,n,PRUNED
858,0.0404835281535303,2025-09-08 16:58:20.815680,2025-09-08 16:58:20.939680,0 days 00:00:00.124000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
859,0.041240674139601294,2025-09-08 16:58:20.833679,2025-09-08 16:58:20.963679,0 days 00:00:00.130000,0,0,0,0,0,True,True,7,4,1,n,PRUNED
860,0.0404835281535303,2025-09-08 16:58:20.851679,2025-09-08 16:58:20.999680,0 days 00:00:00.148001,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
861,0.0404835281535303,2025-09-08 16:58:20.861679,2025-09-08 16:58:20.988682,0 days 00:00:00.127003,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
862,0.0404835281535303,2025-09-08 16:58:20.881679,2025-09-08 16:58:21.026681,0 days 00:00:00.145002,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
863,1.9953100137429394,2025-09-08 16:58:20.886679,2025-09-08 16:58:21.005679,0 days 00:00:00.119000,0,0,0,0,1,True,True,7,2,2,c,PRUNED
864,0.04040276276171314,2025-09-08 16:58:20.895679,2025-09-08 16:58:21.008681,0 days 00:00:00.113002,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
865,0.0404835281535303,2025-09-08 16:58:20.908679,2025-09-08 16:58:21.030681,0 days 00:00:00.122002,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
866,0.0404835281535303,2025-09-08 16:58:20.918680,2025-09-08 16:58:21.038681,0 days 00:00:00.120001,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
867,1.9993551106163165,2025-09-08 16:58:20.964680,2025-09-08 16:58:21.075680,0 days 00:00:00.111000,0,0,0,0,1,True,True,7,4,3,n,PRUNED
868,1.9993551106163165,2025-09-08 16:58:20.973685,2025-09-08 16:58:21.071682,0 days 00:00:00.097997,0,0,0,0,1,True,True,7,4,3,n,PRUNED
869,0.041040701042565,2025-09-08 16:58:20.992682,2025-09-08 16:58:21.088681,0 days 00:00:00.095999,0,0,0,0,0,True,True,7,2,2,n,PRUNED
870,0.31394126881295226,2025-09-08 16:58:21.011682,2025-09-08 16:58:21.378680,0 days 00:00:00.366998,0,0,0,0,0,True,True,7,0,3,c,PRUNED
871,1.9993551106163165,2025-09-08 16:58:21.033681,2025-09-08 16:58:21.099682,0 days 00:00:00.066001,0,0,0,0,1,True,True,7,4,3,n,PRUNED
872,1.9993551106163165,2025-09-08 16:58:21.043682,2025-09-08 16:58:21.105681,0 days 00:00:00.061999,0,0,0,0,1,True,True,7,4,3,n,PRUNED
873,0.04065722397734261,2025-09-08 16:58:21.052681,2025-09-08 16:58:21.133680,0 days 00:00:00.080999,0,0,0,0,0,True,True,7,3,3,c,PRUNED
874,0.041040701042565,2025-09-08 16:58:21.064683,2025-09-08 16:58:21.153679,0 days 00:00:00.088996,0,0,0,0,0,True,True,7,2,2,n,PRUNED
875,0.041040701042565,2025-09-08 16:58:21.085681,2025-09-08 16:58:21.201680,0 days 00:00:00.115999,0,0,0,0,0,True,True,7,2,2,n,PRUNED
876,0.05777959891109575,2025-09-08 16:58:21.124681,2025-09-08 16:58:21.262679,0 days 00:00:00.137998,0,0,0,0,0,True,True,7,3,2,c,PRUNED
877,0.04040276276171314,2025-09-08 16:58:21.143680,2025-09-08 16:58:21.262679,0 days 00:00:00.118999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
878,0.04040276276171314,2025-09-08 16:58:21.210680,2025-09-08 16:58:21.301679,0 days 00:00:00.090999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
879,0.04040276276171314,2025-09-08 16:58:21.379680,2025-09-08 16:58:21.402682,0 days 00:00:00.023002,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
880,0.20301022012745246,2025-09-08 16:58:21.395681,2025-09-08 16:58:21.422680,0 days 00:00:00.026999,0,1,0,0,0,True,True,7,4,2,n,PRUNED
881,1.9999790350829072,2025-09-08 16:58:21.412680,2025-09-08 16:58:21.467681,0 days 00:00:00.055001,0,0,0,0,1,True,True,7,3,1,n,PRUNED
882,1.9936085257097746,2025-09-08 16:58:21.427681,2025-09-08 16:58:21.486681,0 days 00:00:00.059000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
883,1.9936085257097746,2025-09-08 16:58:21.436681,2025-09-08 16:58:21.512682,0 days 00:00:00.076001,0,0,0,0,1,True,True,7,3,2,n,PRUNED
884,1.9936085257097746,2025-09-08 16:58:21.444680,2025-09-08 16:58:21.507681,0 days 00:00:00.063001,0,0,0,0,1,True,True,7,3,2,n,PRUNED
885,0.04103628195770933,2025-09-08 16:58:21.453680,2025-09-08 16:58:21.538680,0 days 00:00:00.085000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
886,1.9948434422887447,2025-09-08 16:58:21.471680,2025-09-08 16:58:22.375679,0 days 00:00:00.903999,0,1,0,0,2,True,True,7,0,3,n,PRUNED
887,0.04103628195770933,2025-09-08 16:58:21.479680,2025-09-08 16:58:21.567680,0 days 00:00:00.088000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
888,0.04103628195770933,2025-09-08 16:58:21.491681,2025-09-08 16:58:21.618680,0 days 00:00:00.126999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
889,0.04103628195770933,2025-09-08 16:58:21.500680,2025-09-08 16:58:21.633682,0 days 00:00:00.133002,0,0,0,0,0,True,True,7,3,1,n,PRUNED
890,0.04103628195770933,2025-09-08 16:58:21.516682,2025-09-08 16:58:21.770682,0 days 00:00:00.254000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
891,1.9999517664744908,2025-09-08 16:58:21.525680,2025-09-08 16:58:21.891681,0 days 00:00:00.366001,0,0,0,0,2,True,True,7,1,0,n,PRUNED
892,0.04040276276171314,2025-09-08 16:58:21.542680,2025-09-08 16:58:21.814680,0 days 00:00:00.272000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
893,0.04040276276171314,2025-09-08 16:58:21.549680,2025-09-08 16:58:21.877680,0 days 00:00:00.328000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
894,0.2944352723266146,2025-09-08 16:58:21.560680,2025-09-08 16:58:22.991682,0 days 00:00:01.431002,0,1,0,0,0,True,True,7,4,5,n,PRUNED
895,0.04040276276171314,2025-09-08 16:58:21.581681,2025-09-08 16:58:21.918680,0 days 00:00:00.336999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
896,0.04040276276171314,2025-09-08 16:58:21.605681,2025-09-08 16:58:21.974679,0 days 00:00:00.368998,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
897,0.04163888491419558,2025-09-08 16:58:21.660681,2025-09-08 16:58:22.142680,0 days 00:00:00.481999,0,0,0,0,0,True,True,7,4,3,n,PRUNED
898,0.04163888491419558,2025-09-08 16:58:21.681679,2025-09-08 16:58:22.102681,0 days 00:00:00.421002,0,0,0,0,0,True,True,7,4,3,n,PRUNED
899,0.04040276276171314,2025-09-08 16:58:21.720682,2025-09-08 16:58:22.268681,0 days 00:00:00.547999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
900,0.04163888491419558,2025-09-08 16:58:21.833680,2025-09-08 16:58:22.268681,0 days 00:00:00.435001,0,0,0,0,0,True,True,7,4,3,n,PRUNED
901,0.04163888491419558,2025-09-08 16:58:21.854680,2025-09-08 16:58:22.356680,0 days 00:00:00.502000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
902,0.04163888491419558,2025-09-08 16:58:21.892680,2025-09-08 16:58:22.514681,0 days 00:00:00.622001,0,0,0,0,0,True,True,7,4,3,n,PRUNED
903,0.04163888491419558,2025-09-08 16:58:21.923681,2025-09-08 16:58:22.543684,0 days 00:00:00.620003,0,0,0,0,0,True,True,7,4,3,n,PRUNED
904,0.0405477417270787,2025-09-08 16:58:21.936682,2025-09-08 16:58:22.593682,0 days 00:00:00.657000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
905,0.0405477417270787,2025-09-08 16:58:22.240680,2025-09-08 16:58:22.695680,0 days 00:00:00.455000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
906,1.9930092589285102,2025-09-08 16:58:22.275680,2025-09-08 16:58:23.309682,0 days 00:00:01.034002,0,0,0,0,2,True,True,7,2,3,c,PRUNED
907,0.0405477417270787,2025-09-08 16:58:22.350680,2025-09-08 16:58:22.857681,0 days 00:00:00.507001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
908,0.041040701042565,2025-09-08 16:58:22.506680,2025-09-08 16:58:22.889680,0 days 00:00:00.383000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
909,0.041040701042565,2025-09-08 16:58:22.851682,2025-09-08 16:58:22.998680,0 days 00:00:00.146998,0,0,0,0,0,True,True,7,2,2,n,PRUNED
910,0.041040701042565,2025-09-08 16:58:22.963680,2025-09-08 16:58:23.078680,0 days 00:00:00.115000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
911,0.04040276276171314,2025-09-08 16:58:23.122680,2025-09-08 16:58:23.252680,0 days 00:00:00.130000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
912,0.04040276276171314,2025-09-08 16:58:23.217682,2025-09-08 16:58:23.309682,0 days 00:00:00.092000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
913,0.04040276276171314,2025-09-08 16:58:23.288680,2025-09-08 16:58:23.349684,0 days 00:00:00.061004,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
914,0.04040276276171314,2025-09-08 16:58:23.300680,2025-09-08 16:58:23.359681,0 days 00:00:00.059001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
915,0.04040276276171314,2025-09-08 16:58:23.323684,2025-09-08 16:58:23.387681,0 days 00:00:00.063997,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
916,0.04040276276171314,2025-09-08 16:58:23.335680,2025-09-08 16:58:23.416681,0 days 00:00:00.081001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
917,1.9953602388103648,2025-09-08 16:58:23.362681,2025-09-08 16:58:23.917681,0 days 00:00:00.555000,0,1,0,0,1,True,True,7,2,2,n,PRUNED
918,0.04128191276632094,2025-09-08 16:58:23.369680,2025-09-08 16:58:23.475682,0 days 00:00:00.106002,0,0,0,0,0,True,True,7,2,3,n,PRUNED
919,0.04105584024234711,2025-09-08 16:58:23.374680,2025-09-08 16:58:23.461680,0 days 00:00:00.087000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
920,0.04105584024234711,2025-09-08 16:58:23.388680,2025-09-08 16:58:23.480679,0 days 00:00:00.091999,0,0,0,0,0,True,True,7,2,1,n,PRUNED
921,0.041040701042565,2025-09-08 16:58:23.394680,2025-09-08 16:58:23.524681,0 days 00:00:00.130001,0,0,0,0,0,True,True,7,2,2,n,PRUNED
922,0.04128191276632094,2025-09-08 16:58:23.418680,2025-09-08 16:58:23.575679,0 days 00:00:00.156999,0,0,0,0,0,True,True,7,2,3,n,PRUNED
923,0.04128191276632094,2025-09-08 16:58:23.428682,2025-09-08 16:58:23.571680,0 days 00:00:00.142998,0,0,0,0,0,True,True,7,2,3,n,PRUNED
924,0.04128191276632094,2025-09-08 16:58:23.434681,2025-09-08 16:58:23.682680,0 days 00:00:00.247999,0,0,0,0,0,True,True,7,2,3,n,PRUNED
925,0.04128191276632094,2025-09-08 16:58:23.442682,2025-09-08 16:58:23.773681,0 days 00:00:00.330999,0,0,0,0,0,True,True,7,2,3,n,PRUNED
926,0.04128191276632094,2025-09-08 16:58:23.454680,2025-09-08 16:58:23.762682,0 days 00:00:00.308002,0,0,0,0,0,True,True,7,2,3,n,PRUNED
927,0.041040701042565,2025-09-08 16:58:23.464680,2025-09-08 16:58:23.782681,0 days 00:00:00.318001,0,0,0,0,0,True,True,7,2,2,n,PRUNED
928,0.04040276276171314,2025-09-08 16:58:23.576682,2025-09-08 16:58:23.865680,0 days 00:00:00.288998,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
929,0.04040276276171314,2025-09-08 16:58:23.683680,2025-09-08 16:58:23.880680,0 days 00:00:00.197000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
930,0.04040276276171314,2025-09-08 16:58:23.732681,2025-09-08 16:58:23.914681,0 days 00:00:00.182000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
931,0.04040276276171314,2025-09-08 16:58:23.769680,2025-09-08 16:58:23.906681,0 days 00:00:00.137001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
932,0.04040276276171314,2025-09-08 16:58:23.805682,2025-09-08 16:58:23.923681,0 days 00:00:00.117999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
933,0.04040276276171314,2025-09-08 16:58:23.850680,2025-09-08 16:58:23.945683,0 days 00:00:00.095003,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
934,0.0405477417270787,2025-09-08 16:58:23.868682,2025-09-08 16:58:23.954683,0 days 00:00:00.086001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
935,0.0405477417270787,2025-09-08 16:58:23.884681,2025-09-08 16:58:23.951681,0 days 00:00:00.067000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
936,0.041240674139601294,2025-09-08 16:58:23.894679,2025-09-08 16:58:23.967682,0 days 00:00:00.073003,0,0,0,0,0,True,True,7,4,1,n,PRUNED
937,0.04103628195770933,2025-09-08 16:58:23.924681,2025-09-08 16:58:23.977680,0 days 00:00:00.052999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
938,0.0405477417270787,2025-09-08 16:58:23.933683,2025-09-08 16:58:23.989680,0 days 00:00:00.055997,0,0,0,0,0,True,True,7,4,2,n,PRUNED
939,0.04103628195770933,2025-09-08 16:58:23.957681,2025-09-08 16:58:24.000680,0 days 00:00:00.042999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
940,1.992144135700487,2025-09-08 16:58:23.965683,2025-09-08 16:58:24.001680,0 days 00:00:00.035997,0,0,0,0,1,True,True,7,4,2,c,PRUNED
941,1.9935392864267194,2025-09-08 16:58:23.985680,2025-09-08 16:58:24.079680,0 days 00:00:00.094000,0,1,0,0,1,True,True,7,2,0,c,PRUNED
942,0.0404835281535303,2025-09-08 16:58:24.007680,2025-09-08 16:58:24.071681,0 days 00:00:00.064001,0,0,0,0,0,True,True,7,3,3,n,PRUNED
943,0.20261412835044912,2025-09-08 16:58:24.051680,2025-09-08 16:58:24.092680,0 days 00:00:00.041000,0,1,0,0,0,True,True,7,3,2,n,PRUNED
944,0.04040276276171314,2025-09-08 16:58:24.072680,2025-09-08 16:58:24.103681,0 days 00:00:00.031001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
945,0.04040276276171314,2025-09-08 16:58:24.095680,2025-09-08 16:58:24.143680,0 days 00:00:00.048000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
946,1.9990917670237023,2025-09-08 16:58:24.108681,2025-09-08 16:58:24.175680,0 days 00:00:00.066999,0,0,0,0,1,True,True,7,4,1,n,PRUNED
947,1.9936085257097746,2025-09-08 16:58:24.116680,2025-09-08 16:58:24.191680,0 days 00:00:00.075000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
948,1.9999790350829072,2025-09-08 16:58:24.126680,2025-09-08 16:58:24.187681,0 days 00:00:00.061001,0,0,0,0,1,True,True,7,3,1,n,PRUNED
949,1.9936085257097746,2025-09-08 16:58:24.132681,2025-09-08 16:58:24.209680,0 days 00:00:00.076999,0,0,0,0,1,True,True,7,3,2,n,PRUNED
950,0.0404835281535303,2025-09-08 16:58:24.149681,2025-09-08 16:58:24.206680,0 days 00:00:00.056999,0,0,0,0,0,True,True,7,3,3,n,PRUNED
951,0.0404835281535303,2025-09-08 16:58:24.156680,2025-09-08 16:58:24.222681,0 days 00:00:00.066001,0,0,0,0,0,True,True,7,3,3,n,PRUNED
952,1.9999790350829072,2025-09-08 16:58:24.168682,2025-09-08 16:58:24.270683,0 days 00:00:00.102001,0,0,0,0,1,True,True,7,3,1,n,PRUNED
953,1.9936085257097746,2025-09-08 16:58:24.173681,2025-09-08 16:58:24.262681,0 days 00:00:00.089000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
954,0.0404835281535303,2025-09-08 16:58:24.197680,2025-09-08 16:58:24.282681,0 days 00:00:00.085001,0,0,0,0,0,True,True,7,3,3,n,PRUNED
955,0.04103628195770933,2025-09-08 16:58:24.211681,2025-09-08 16:58:24.312682,0 days 00:00:00.101001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
956,0.04103628195770933,2025-09-08 16:58:24.220680,2025-09-08 16:58:24.332682,0 days 00:00:00.112002,0,0,0,0,0,True,True,7,3,1,n,PRUNED
957,0.04103628195770933,2025-09-08 16:58:24.229680,2025-09-08 16:58:24.342682,0 days 00:00:00.113002,0,0,0,0,0,True,True,7,3,1,n,PRUNED
958,0.04103628195770933,2025-09-08 16:58:24.240681,2025-09-08 16:58:24.348680,0 days 00:00:00.107999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
959,0.04103628195770933,2025-09-08 16:58:24.248680,2025-09-08 16:58:24.359680,0 days 00:00:00.111000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
960,0.04103628195770933,2025-09-08 16:58:24.264684,2025-09-08 16:58:24.387681,0 days 00:00:00.122997,0,0,0,0,0,True,True,7,3,1,n,PRUNED
961,0.04105584024234711,2025-09-08 16:58:24.275681,2025-09-08 16:58:24.385680,0 days 00:00:00.109999,0,0,0,0,0,True,True,7,2,1,n,PRUNED
962,0.04103628195770933,2025-09-08 16:58:24.284682,2025-09-08 16:58:24.388680,0 days 00:00:00.103998,0,0,0,0,0,True,True,7,3,1,n,PRUNED
963,0.04103628195770933,2025-09-08 16:58:24.287681,2025-09-08 16:58:24.392681,0 days 00:00:00.105000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
964,0.04103628195770933,2025-09-08 16:58:24.301681,2025-09-08 16:58:24.404680,0 days 00:00:00.102999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
965,0.04105584024234711,2025-09-08 16:58:24.318684,2025-09-08 16:58:24.400680,0 days 00:00:00.081996,0,0,0,0,0,True,True,7,2,1,n,PRUNED
966,0.041040701042565,2025-09-08 16:58:24.343680,2025-09-08 16:58:24.428681,0 days 00:00:00.085001,0,0,0,0,0,True,True,7,2,2,n,PRUNED
967,0.04040276276171314,2025-09-08 16:58:24.349680,2025-09-08 16:58:24.450684,0 days 00:00:00.101004,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
968,0.041040701042565,2025-09-08 16:58:24.363680,2025-09-08 16:58:24.447681,0 days 00:00:00.084001,0,0,0,0,0,True,True,7,2,2,n,PRUNED
969,0.041040701042565,2025-09-08 16:58:24.374681,2025-09-08 16:58:24.460681,0 days 00:00:00.086000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
970,0.0405477417270787,2025-09-08 16:58:24.393680,2025-09-08 16:58:24.464684,0 days 00:00:00.071004,0,0,0,0,0,True,True,7,4,2,n,PRUNED
971,0.0405477417270787,2025-09-08 16:58:24.408680,2025-09-08 16:58:24.474681,0 days 00:00:00.066001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
972,0.0405477417270787,2025-09-08 16:58:24.415680,2025-09-08 16:58:24.483681,0 days 00:00:00.068001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
973,0.0405477417270787,2025-09-08 16:58:24.436680,2025-09-08 16:58:24.496680,0 days 00:00:00.060000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
974,0.0405477417270787,2025-09-08 16:58:24.452681,2025-09-08 16:58:24.502680,0 days 00:00:00.049999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
975,0.0405477417270787,2025-09-08 16:58:24.466680,2025-09-08 16:58:24.505681,0 days 00:00:00.039001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
976,0.04040276276171314,2025-09-08 16:58:24.476682,2025-09-08 16:58:24.509681,0 days 00:00:00.032999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
977,1.9918689946472987,2025-09-08 16:58:24.515681,2025-09-08 16:58:25.857680,0 days 00:00:01.341999,0,1,0,0,1,True,True,7,5,4,c,PRUNED
978,0.0404835281535303,2025-09-08 16:58:24.523680,2025-09-08 16:58:24.573680,0 days 00:00:00.050000,0,0,0,0,0,True,True,7,3,3,n,PRUNED
979,0.0404835281535303,2025-09-08 16:58:24.537680,2025-09-08 16:58:24.630684,0 days 00:00:00.093004,0,0,0,0,0,True,True,7,3,3,n,PRUNED
980,0.0404835281535303,2025-09-08 16:58:24.545681,2025-09-08 16:58:24.623682,0 days 00:00:00.078001,0,0,0,0,0,True,True,7,3,3,n,PRUNED
981,0.05777959891109575,2025-09-08 16:58:24.553680,2025-09-08 16:58:24.651680,0 days 00:00:00.098000,0,0,0,0,0,True,True,7,3,2,c,PRUNED
982,1.9925589050121097,2025-09-08 16:58:24.586681,2025-09-08 16:58:24.723680,0 days 00:00:00.136999,0,1,0,0,1,True,True,7,5,3,c,PRUNED
